Time,variables1,variables2,variables3,variables4,variables5
04-12-20 04,0,-0.28537077,0.00641036585482882,4.13434458954187,0
04-12-20 05,0,0.7746293,0,4.63147963470981,0
04-12-20 06,0,0.5246293,0.0199740908782028,5.31177562227829,0
04-12-20 07,0,0.81462926,0.0382051263549208,5.33104947796403,0
04-12-20 08,0,0.8446293,15.187078850073,5.11657610330422,53.2353665237081
04-12-20 09,1.9580067,0.9846293,139.143411876941,5.70862513611803,892.904986915705
04-12-20 10,45.816406,1.8446293,197.364023276364,7.15654004330742,1097.04932404645
04-12-20 11,102.53344,3.054629,489.61570513715,9.45135961611468,2841.01035758752
04-12-20 12,139.66911,4.424629,356.031464794629,9.5361074861085,2076.51610282533
04-12-20 13,160.05115,5.164629,197.75375874142,9.07918150545578,1199.71896070944
04-12-20 14,154.43442,4.084629,89.9481029904835,8.4762947049105,571.416485006116
04-12-20 15,125.28851,4.084629,8.52476773971184,7.6130711751205,29.7569752620898
04-12-20 16,73.82982,3.6946292,0.113674863785092,6.73453210126215,0
04-12-20 17,13.928153,3.1446292,0.0560002473731469,6.79518517027428,0
04-12-20 18,0,2.8946292,0.159387695887176,6.45879961755874,0
04-12-20 19,0,2.4146292,0.00617292192965481,6.69717110949368,0
04-12-20 20,0,1.9246293,0,6.77227534157943,0
04-12-20 21,0,2.084629,0,6.70547602121016,0
04-12-20 22,0,2.1346292,0,7.14982024287873,0
04-12-20 23,0,2.2046292,0,7.83422712780051,0
05-12-20 00,0,2.1446292,0,8.01281071485204,0
05-12-20 01,0,1.9046292,0,8.23414788660706,0
05-12-20 02,0,1.8246293,0,8.52908729421226,0
05-12-20 03,0,1.8946292,0,8.41775959054837,0
05-12-20 04,0,2.084629,0,8.22636920086556,0
05-12-20 05,0,2.6246293,0,8.85475907189846,0
05-12-20 06,0,2.794629,0,9.32044909414662,0
05-12-20 07,0,2.6446292,0.000679598103000983,9.49223773280908,0
05-12-20 08,0,2.544629,6.90121975767941,9.84356859004826,20.3637306371469
05-12-20 09,2.5444317,2.6946292,25.7113094255533,10.3656278857787,108.44745665747
05-12-20 10,44.828533,4.154629,48.2854564161976,11.2078578274947,219.915430468967
05-12-20 11,101.953705,5.8046293,55.0959505608855,10.6474142782226,255.69187931801
05-12-20 12,141.04971,7.8446293,203.39833784145,11.7722314660639,1073.91981575808
05-12-20 13,157.9212,9.514629,181.456351687456,12.6026028808374,959.859894794697
05-12-20 14,138.45189,7.084629,87.5543245268187,12.5112102850211,479.159631604662
05-12-20 15,63.96183,7.274629,18.681596290459,11.6443514004664,114.172596533511
05-12-20 16,39.77224,7.584629,0.22029206345515,10.9497226429234,0
05-12-20 17,12.068293,6.214629,0.271074177413471,10.8784311536261,0
05-12-20 18,0,5.8246293,0.0844109104990359,11.100067121155,0
05-12-20 19,0,5.5346293,0.0127268038645284,11.2380305835167,0
05-12-20 20,0,5.254629,0,11.3911103809118,0
05-12-20 21,0,5.064629,0,11.3456022836439,0
05-12-20 22,0,4.874629,0,11.1562936915162,0
05-12-20 23,0,4.664629,0,11.1641879425873,0
06-12-20 00,0,4.5946293,0,11.1941265566096,0
06-12-20 01,0,4.174629,0,11.5889571091005,0
06-12-20 02,0,4.0146294,0,11.8288044926435,0
06-12-20 03,0,3.9346292,0,12.0171648664088,0
06-12-20 04,0,3.9946294,0,11.5781260691156,0
06-12-20 05,0,4.174629,0,11.2586175408099,0
06-12-20 06,0,4.3646293,0,11.1558376499074,0
06-12-20 07,0,4.4946294,0.140984218613574,10.7608611139474,0
06-12-20 08,0,4.454629,26.2105276449779,11.3279334786652,113.58923845034
06-12-20 09,1.0739958,4.424629,72.2465322872555,11.6090845551678,343.803473756066
06-12-20 10,43.37321,5.584629,112.1264633504,12.1316581368597,550.117593238746
06-12-20 11,99.91866,7.524629,197.611748297463,12.9085463370698,1013.08600699037
06-12-20 12,138.95163,9.184629,331.970410198591,14.1683844192735,1826.05700384042
06-12-20 13,156.8122,10.424629,117.74065321592,13.7923749013795,581.38998911776
06-12-20 14,144.23123,12.714629,40.0308138364924,12.8979039241613,168.464850141811
06-12-20 15,113.33385,12.934629,7.62549777219047,12.6627164798111,20.191965290925
06-12-20 16,63.70834,12.54463,0.0349131522982567,11.7917917298183,0
06-12-20 17,10.674072,11.434629,0,10.773013034211,0
06-12-20 18,0,10.474629,0,10.6097392616415,0
06-12-20 19,0,9.554629,0,9.87596341583649,0
06-12-20 20,0,8.74463,0.00617283343764623,8.71912524962143,0
06-12-20 21,0,8.08463,0.0677812432780037,8.19636274584999,0
06-12-20 22,0,7.354629,0.0122056243941846,7.72609570851428,0
06-12-20 23,0,6.564629,0.0246913329213934,6.87130722521229,0
07-12-20 00,0,5.894629,0.0128810837043283,6.34693946121072,0
07-12-20 01,0,5.3646293,0.0127690784420024,5.46352290909504,0
07-12-20 02,0,5.104629,0.19017230074103,4.71328525058661,0
07-12-20 03,0,4.704629,0.204680516830973,4.36091359609415,0
07-12-20 04,0,4.354629,0.11359299049276,4.0742132034352,0
07-12-20 05,0,4.024629,0.16207377697792,3.95532946753506,0
07-12-20 06,0,3.6846292,0.406827586593813,4.349800149592,0
07-12-20 07,0,3.4246292,0.176355416412907,4.84164330062762,0
07-12-20 08,0,3.564629,19.0499568436629,5.06863190091965,83.2879415437006
07-12-20 09,1.2699709,3.4646292,45.964505712409,5.58991177596437,211.648943812922
07-12-20 10,41.92465,4.414629,65.9001481388699,6.58004687050198,304.562279108115
07-12-20 11,97.40959,6.144629,84.695036438496,7.68647465525829,397.181987571746
07-12-20 12,132.88843,7.904629,64.1035854856922,8.20017284872051,290.636738454903
07-12-20 13,125.580376,8.94463,47.454710331598,8.64219405368883,208.21514772507
07-12-20 14,109.33427,9.844629,28.0592847595102,8.55777528734995,116.620645071383
07-12-20 15,115.75481,10.15463,6.61787483588083,8.14921386607752,22.7536246317287
07-12-20 16,67.521675,10.16463,0.439235210775944,7.69654562341393,0
07-12-20 17,11.600853,9.24463,0.65849940279429,7.60967857411552,0
07-12-20 18,0,8.50463,0.222148288684556,7.68172798190528,0
07-12-20 19,0,8.014629,0.0923147294929814,7.23920902838159,0
07-12-20 20,0,7.394629,0.307763327316651,6.8918985961164,0
07-12-20 21,0,6.834629,0.135707640623054,6.70716642022716,0
07-12-20 22,0,6.164629,0.0925322753357236,6.67441286526826,0
07-12-20 23,0,5.724629,0.0429690312691684,6.08835275191485,0
08-12-20 00,0,5.5546293,0.0256586736410225,5.3149289274803,0
08-12-20 01,0,5.564629,0.0256410004392755,4.19274185558048,0
08-12-20 02,0,5.524629,0.174023517640199,3.19462762111828,0
08-12-20 03,0,5.164629,0.349896552352002,2.61414587222072,0
08-12-20 04,0,4.174629,0.127685276418328,2.16609754806227,0
08-12-20 05,0,3.2046292,0,2.03378394081378,0
08-12-20 06,0,2.524629,0.0576927001597244,1.94487542883125,0
08-12-20 07,0,2.094629,0.278030864925826,1.87226547291337,0.00698599686376008
08-12-20 08,0,1.8046293,26.0009783699911,1.9282740862623,115.529720245327
08-12-20 09,0.19811428,1.4246293,124.700720995859,2.97374330715194,795.734315987796
08-12-20 10,37.65431,2.054629,298.258345832653,5.19423123471921,1910.17894228409
08-12-20 11,93.44403,3.594629,323.702133027899,6.73252185381818,1937.73008103634
08-12-20 12,133.2989,5.1146293,102.770602915333,6.80178153951479,487.607475858973
08-12-20 13,152.11789,6.664629,151.620390538404,8.00521443801051,913.753681063858
08-12-20 14,146.0982,8.094629,56.7126948796442,7.00275832252946,253.706073902804
08-12-20 15,115.219444,8.62463,12.8799144866741,6.53297716146615,39.8045991599204
08-12-20 16,64.6304,8.15463,0.824725247680525,5.76159134582247,0
08-12-20 17,10.67149,6.794629,0.816453026161571,4.9636627457083,0
08-12-20 18,0,5.644629,0.70535835377859,3.76524510545477,0
08-12-20 19,0,4.874629,0.479300113422123,2.60751380694851,0
08-12-20 20,0,4.2846293,0.69693559660372,2.18895609657263,0
08-12-20 21,0,3.6146293,0.859820089215704,1.6094687073311,0
08-12-20 22,0,3.044629,0.784681586845645,1.28191236306779,0
08-12-20 23,0,2.3746293,0.957010666438331,1.05531566631615,0
09-12-20 00,0,1.8646293,1.00002461969358,0.802187097907705,0
09-12-20 01,0,1.0046293,0.823497814851449,0.587666903568227,0
09-12-20 02,0,0.32462925,0.828342202014542,0.372217825914099,0
09-12-20 03,0,-0.14537075,0.753717923170869,0.541878299043626,0
09-12-20 04,0,-0.47537076,0.353726149715794,0.602940725617631,0
09-12-20 05,0,-0.56537074,0.300549300045615,0.926832794509624,0
09-12-20 06,0,-0.5353707,0.818309479386997,1.23549714772502,0
09-12-20 07,0,-0.7853707,0.560339589551949,1.47242996212278,0
09-12-20 08,0,-1.0653707,5.54955339941683,1.63523576354699,11.3219180340656
09-12-20 09,0,-1.2053708,16.08767832154,1.87855912163687,51.0156175492177
09-12-20 10,26.336477,-1.0953708,24.3663261066638,2.21580053052212,89.0847286149441
09-12-20 11,70.0311,-0.46537074,28.4849777187839,2.61763252706145,107.947469226598
09-12-20 12,120.28807,1.2946292,41.2078490531829,2.94457664650507,174.403431820656
09-12-20 13,149.5235,3.274629,49.6311775560023,3.25726210716145,223.115148025172
09-12-20 14,143.02924,4.1346292,27.2530500425937,2.97009620963801,108.172705537355
09-12-20 15,114.19212,4.734629,2.90083249885674,2.62728303860033,3.71774907239883
09-12-20 16,69.87702,4.454629,0.253983218980834,2.15784226993354,0
09-12-20 17,12.525873,3.1746292,0.345556409772293,1.66463351589708,0
09-12-20 18,0,2.2346292,0.405828557963148,1.29955956818159,0
09-12-20 19,0,1.6646292,0.14831485113423,1.07090565342867,0
09-12-20 20,0,0.9146293,0.449973658649471,0.940421232746361,0
09-12-20 21,0,0.19462924,0.956677833589931,0.822934147803231,0
09-12-20 22,0,-0.32537076,0.881896063644918,0.460096782245497,0
09-12-20 23,0,-0.75537074,0.706031349403132,0.354895519821776,0
10-12-20 00,0,-1.0453707,0.535052623624966,0.315344715231485,0
10-12-20 01,0,-1.0953708,0.668802442550446,0.212359519017823,0
10-12-20 02,0,-1.1253707,0.956078721931897,0.152200767596248,0
10-12-20 03,0,-1.3753707,0.930072261449143,-0.164979742700835,0
10-12-20 04,0,-1.6553707,0.648170193789971,-0.0921463922078311,0
10-12-20 05,0,-1.8553708,0.745348306341748,-0.115216245824111,0
10-12-20 06,0,-2.0653708,0.636562409548168,-0.0330977028418824,0
10-12-20 07,0,-2.6253707,0.559234841737133,-0.0835555736203823,0
10-12-20 08,0,-2.915371,1.30224975630096,-0.0222404033813802,0
10-12-20 09,0.3659907,-2.915371,7.63445520055088,-0.0916120184050629,11.6386833557657
10-12-20 10,32.893665,-2.435371,14.7543477262692,-0.0598169154238238,44.1712852223019
10-12-20 11,81.15636,-1.3553708,17.9266372722294,0.265149373665167,59.4889083082619
10-12-20 12,93.663315,-0.07537075,18.384657355444,0.483298510979713,62.0630669395601
10-12-20 13,107.99425,0.37462923,10.0857386360577,0.368093135523859,23.1019401074247
10-12-20 14,145.96136,1.4146292,2.75446923933689,0.256366385775293,2.50669426317293
10-12-20 15,114.641495,1.7646292,0.779802245390419,0.210761402958756,0
10-12-20 16,50.71838,1.7146293,0.987461255815452,0.370555247676993,0
10-12-20 17,7.8856955,1.4046292,0.981481425474698,0.474561826331675,0
10-12-20 18,0,0.94462925,1,0.602813885784847,0
10-12-20 19,0,0.82462925,0.962928332589405,0.589653823971392,0
10-12-20 20,0,1.0746293,0.919744581226046,0.529365296679029,0
10-12-20 21,0,1.1946293,0.993827166459706,0.487409974464875,0
10-12-20 22,0,0.99462926,1.01234550010319,0.372621036605018,0
10-12-20 23,0,1.3246293,1.01850097187884,0.440453422457248,0
11-12-20 00,0,0.8946293,1.00642719603682,0.408886248359814,0
11-12-20 01,0,0.38462925,0.993579000397902,0.397880449091256,0
11-12-20 02,0,0.024629248,1.03047003591477,0.418635220487239,0
11-12-20 03,0,-0.46537074,1.03846333429506,0.436400308020392,0
11-12-20 04,0,-0.73537076,0.986821682237012,0.439978789322907,0
11-12-20 05,0,-0.93537074,0.750114929039526,0.391995202237831,0
11-12-20 06,0,-1.0453707,0.917074901485836,0.547106957776287,0
11-12-20 07,0,-1.4353707,0.870016434445389,0.545811265970947,0
11-12-20 08,0,-1.8353708,11.1894817499772,0.787242981781277,22.5002798586826
11-12-20 09,0,-1.7653707,85.3451473405307,1.49790019677861,476.243715950819
11-12-20 10,31.460058,-1.1053708,229.878393073027,2.77048914695906,1391.41428848315
11-12-20 11,80.13053,1.5246292,401.763192561086,4.92501820088751,2445.4306868584
11-12-20 12,128.08313,3.8646293,402.128834611352,6.0850179109334,2433.64952555158
11-12-20 13,147.36363,5.6146293,306.388125553215,6.53144488994086,1977.76060188039
11-12-20 14,141.91055,5.0546293,142.259459077549,6.57823684458701,1063.70547974743
11-12-20 15,112.15241,5.214629,23.6386527084914,5.44836843280698,177.097255514233
11-12-20 16,63.148987,4.564629,0.444521140902781,4.3153279582095,0
11-12-20 17,10.204501,3.2146292,0.520724384783863,3.5257477350391,0
11-12-20 18,0,2.334629,0.471565187867749,2.7130796858951,0
11-12-20 19,0,1.5746293,0.827073120851438,2.29560005415447,0
11-12-20 20,0,0.93462926,0.380397894490099,1.8698326079461,0
11-12-20 21,0,0.34462926,0.313864224821889,1.90057622565423,0
11-12-20 22,0,-0.16537076,0.475537093882514,1.51983649228901,0
11-12-20 23,0,-0.5753707,0.264197035017811,1.07605034482208,0
12-12-20 00,0,-0.74537075,0.226405202102691,0.550509702176162,0
12-12-20 01,0,-0.7853707,0.103015714011218,0.592314724827805,0
12-12-20 02,0,-0.94537073,0.0638629014280245,0.648458299362929,0
12-12-20 03,0,-1.2153708,0.0508255052489715,0.86078808787923,0
12-12-20 04,0,-1.1953707,0.124679232829953,0.87011698084762,0
12-12-20 05,0,-1.3253707,0.166308002534307,0.812071756134755,0
12-12-20 06,0,-1.3953707,0.0895190841668577,0.975720987352171,0
12-12-20 07,0,-1.2153708,0.121943439580358,0.895700669650366,0
12-12-20 08,0,-0.9653707,1.74689788970333,0.668236755659871,0.212647631475823
12-12-20 09,0,-0.8953707,18.8794282144324,0.938047848057464,72.2866781617258
12-12-20 10,25.808931,-0.39537075,28.8953510813073,1.44941260566346,120.277880737105
12-12-20 11,89.7935,1.5546293,33.1602333138095,1.97164421442687,135.110206262197
12-12-20 12,133.48242,3.7246292,67.6619875877843,2.68700525344653,322.234830771767
12-12-20 13,146.80916,5.354629,60.6700265853604,3.23761522807957,285.923118719208
12-12-20 14,124.88865,5.8446293,15.7021269162968,3.26582680199812,54.4741735747867
12-12-20 15,84.1008,6.524629,5.49012302728001,3.40615782112523,15.5579127740513
12-12-20 16,42.575005,6.3046293,0.447356583097009,3.16554498983387,0
12-12-20 17,7.885236,5.404629,0.718733819324144,3.04812994623249,0
12-12-20 18,0,4.6346292,0.938274724043568,2.99590016846796,0
12-12-20 19,0,3.9946294,0.592513320002565,2.99431461511333,0
12-12-20 20,0,3.344629,0.753159635973592,3.09276787328515,0
12-12-20 21,0,2.9346292,0.669775607548612,2.49014234714196,0
12-12-20 22,0,2.3846292,0.894931553648724,1.93800658003268,0
12-12-20 23,0,1.7046293,0.945415600743815,1.88487370664071,0
13-12-20 00,0,1.6746293,0.906312054233996,1.65556911588337,0
13-12-20 01,0,1.3646293,0.892860651216744,1.47568701368576,0
13-12-20 02,0,0.50462925,0.408150428806277,1.15922815359176,0
13-12-20 03,0,-0.16537076,0.404514757516334,1.05786336391063,0
13-12-20 04,0,-0.5153707,0.768885815030082,0.625692165524924,0
13-12-20 05,0,-0.5853707,0.691070073558659,0.453295651080375,0
13-12-20 06,0,-0.7853707,0.352007215441535,0.784902002956479,0
13-12-20 07,0,-1.1953707,0.440567851884476,1.17252018852011,0
13-12-20 08,0,-1.4953707,5.91180908364744,1.51452089555364,13.0044342257338
13-12-20 09,0,-1.4153707,24.969681778114,1.94077654810281,98.0350580644997
13-12-20 10,33.29568,-1.5653707,37.5760630664302,2.67907154876039,160.093531963866
13-12-20 11,92.65422,0.88462925,48.7835531955799,3.16112441996074,216.297225112785
13-12-20 12,130.4448,2.854629,54.7573218667876,4.16502273838289,245.012741466794
13-12-20 13,150.26192,4.2446294,49.5418717373418,4.30143819041949,219.229323791761
13-12-20 14,139.83861,4.314629,31.5539603926654,4.74029336344972,128.756924530053
13-12-20 15,110.641075,4.734629,5.25180591141775,4.54340209363728,10.7312353464191
13-12-20 16,59.792473,4.8646293,0.762529582167771,4.43585625908969,0
13-12-20 17,7.421338,4.704629,0.93890179498021,4.52625921463825,0
13-12-20 18,0,4.694629,0.762650195938294,4.506902746556,0
13-12-20 19,0,4.3846292,0.643424751608389,4.52734056885647,0
13-12-20 20,0,4.1146293,0.180391958351228,4.58113363473844,0
13-12-20 21,0,3.844629,0.0137312049871556,4.55432405050179,0
13-12-20 22,0,3.6146293,0.275178225475391,4.53458161653445,0
13-12-20 23,0,3.574629,0.0863027974785216,4.57233170641781,0
14-12-20 00,0,3.544629,9.76878392258029e-05,4.60684739795527,0
14-12-20 01,0,3.4046292,0.012733500167043,4.68878916898601,0
14-12-20 02,0,2.534629,0,4.67505934255663,0
14-12-20 03,0,2.4646292,0.0128206669890514,4.53019633094174,0
14-12-20 04,0,2.5046291,0.0128650950466446,4.69222887356673,0
14-12-20 05,0,2.544629,0.0385842446397106,4.66389993874156,0
14-12-20 06,0,2.6146293,0.0254632939454463,4.43661305491659,0
14-12-20 07,0,2.584629,0.0236763019867448,4.37736684135176,0.00250722422406058
14-12-20 08,0,2.6346292,34.8945982208141,4.68770532924028,218.503736507528
14-12-20 09,0,2.774629,75.3942927053388,5.04484995899034,389.017858084281
14-12-20 10,27.650537,4.1346292,64.9797412690541,5.45837333628142,299.986473645874
14-12-20 11,76.11844,5.684629,139.568990322726,6.80092151984713,707.595894139028
14-12-20 12,112.04133,7.154629,256.431057447837,8.46846685334463,1414.10937437897
14-12-20 13,146.70232,7.3246293,178.323011562382,9.82345643362072,1000.7485061055
14-12-20 14,145.79332,8.174629,97.2003526207811,8.91989689803799,581.248546685029
14-12-20 15,117.01464,8.16463,18.4781084724099,6.81402326203117,114.227123767203
14-12-20 16,68.39808,7.5946293,0.251207567333848,5.72635844615133,0.00285586874637106
14-12-20 17,12.05957,6.3446293,0.307494196772386,5.09627840121548,0
14-12-20 18,0,5.2646294,0.313571943712603,4.30635514645647,0
14-12-20 19,0,4.154629,0.635154978213558,3.6455008762919,0
14-12-20 20,0,3.2246292,0.59427095653067,3.02625776266033,0
14-12-20 21,0,2.104629,0.563541321700473,2.57172453166326,0
14-12-20 22,0,1.3946292,0.241634516497594,2.17697441172886,0
14-12-20 23,0,0.7946293,0.255596754707488,1.92801103646555,0
15-12-20 00,0,0.43462923,0.221056929865609,1.66523404026964,0
15-12-20 01,0,0.42462924,0.505659119742104,1.27268190915955,0
15-12-20 02,0,0.7346293,0.448521260688738,1.13526045514305,0
15-12-20 03,0,0.43462923,0.294917659687694,0.941012893668151,0
15-12-20 04,0,0.26462924,0.211079740949317,0.853526685370204,0
15-12-20 05,0,-0.26537076,0.342198793633257,0.778399147832741,0
15-12-20 06,0,-0.62537074,0.50607015166694,0.907063052060759,0
15-12-20 07,0,-0.98537076,0.565774715132466,1.16127739336587,0
15-12-20 08,0,-1.2453707,62.5693277593663,1.87325860624625,401.972593454265
15-12-20 09,0,-1.4953707,244.590222249536,4.03165151914855,1734.05751699519
15-12-20 10,31.847998,-0.26537076,376.834693108276,6.7496929657359,2198.8340234749
15-12-20 11,75.59148,3.1846292,177.834824970423,7.479134634462,599.809340429476
15-12-20 12,120.90882,5.904629,99.575655780172,6.4873293818736,503.334654680769
15-12-20 13,126.1279,7.394629,156.110964850668,7.18557565821701,865.52451359482
15-12-20 14,132.77664,7.354629,41.0768702425406,6.54878199408535,188.372126547464
15-12-20 15,113.55447,7.584629,4.82936477242497,5.96086280578993,11.4562522437142
15-12-20 16,53.088665,7.064629,0.0135951836738908,5.34196625866462,0
15-12-20 17,9.276508,6.3046293,0,4.98987797668606,0
15-12-20 18,0,5.644629,0.000110669073418386,5.1587620962881,0
15-12-20 19,0,5.084629,0.0181873313274064,4.89270261161714,0
15-12-20 20,0,4.854629,0,4.45492069477489,0
15-12-20 21,0,4.734629,0.00595233353137827,3.74486982241462,0
15-12-20 22,0,4.5746293,0.0559188031793263,3.34223123375181,0
15-12-20 23,0,4.3446293,0.0296190318867623,3.70743096204089,0
16-12-20 00,0,4.524629,0.0256411672025112,4.0587095071409,0
16-12-20 01,0,4.564629,0.0444368700951648,4.43614207876424,0
16-12-20 02,0,4.274629,0.069792419381991,4.54358130896611,0
16-12-20 03,0,4.0146294,0,4.67621767651914,0
16-12-20 04,0,3.6846292,0,5.10193160129774,0
16-12-20 05,0,3.814629,0,5.51525006750545,0
16-12-20 06,0,4.164629,0,5.54613651935425,0
16-12-20 07,0,4.3846292,0,5.84544035669408,0
16-12-20 08,0,4.5946293,0.847869174664806,6.24137526739486,0.0579942519050155
16-12-20 09,0,4.694629,10.2373105200173,6.73862137113101,22.3238878724258
16-12-20 10,16.85102,5.124629,33.3680566000058,7.12753712640944,133.253451201428
16-12-20 11,53.866016,6.184629,38.4976700785213,7.19062522095173,156.252621411581
16-12-20 12,88.408844,7.5146294,36.9323172419125,7.46434743483323,148.090783678475
16-12-20 13,130.84346,8.304629,36.350865093366,7.44116866952772,144.383421744487
16-12-20 14,39.71633,6.754629,12.8812840415662,7.47020750689742,33.5937323583247
16-12-20 15,46.925106,7.144629,2.35208932830906,7.11750952527353,2.55003377776082
16-12-20 16,44.568367,7.204629,0.0430733777279622,6.93061682591809,0
16-12-20 17,5.7270603,7.0546293,0.0494137596082501,6.82943862564753,0
16-12-20 18,0,6.944629,0.0370267666854713,6.85333067412577,0
16-12-20 19,0,6.5746293,0.0805163428928621,6.55010135212387,0
16-12-20 20,0,6.204629,0.149999996727714,6.24103113631279,0
16-12-20 21,0,6.004629,0.0863990906237598,6.06642933657838,0
16-12-20 22,0,5.8846292,0.109217541752918,5.9936440899304,0
16-12-20 23,0,5.754629,0.0312264768261159,5.93607013449337,0
17-12-20 00,0,5.684629,0.140572558340088,5.77511499301526,0
17-12-20 01,0,5.6146293,0.0962395508389771,5.6761721443971,0
17-12-20 02,0,5.544629,0.146280869381384,5.56958635894459,0
17-12-20 03,0,5.444629,0.370566491024124,5.49483554812779,0
17-12-20 04,0,5.2846293,0.576327546673808,5.38091215147252,0
17-12-20 05,0,5.204629,0.619835038149675,5.22769588749825,0
17-12-20 06,0,5.1146293,0.716034153526093,5.08391743523808,0
17-12-20 07,0,4.8446293,0.987264760495953,5.13189376181854,0
17-12-20 08,0,3.7546291,33.0668467006632,5.30599669326788,217.732885600079
17-12-20 09,0,3.1146293,176.07552685153,5.6807152482048,1284.16711621602
17-12-20 10,27.604767,3.3646293,372.109049855534,6.58625776850249,2282.56648517169
17-12-20 11,81.822624,4.584629,451.589180333894,7.10221892840576,2615.39353484208
17-12-20 12,121.823006,6.104629,424.751644231177,7.40445754752435,2472.21301703002
17-12-20 13,142.08469,7.3846292,299.827356566982,8.06644484358846,1855.30606052899
17-12-20 14,136.74228,6.734629,114.026434641278,6.91697304710959,726.053835231545
17-12-20 15,108.639946,6.8646293,20.3004248920515,5.64468054576813,108.064970901583
17-12-20 16,61.710953,6.374629,0.889870807157948,4.74280065174341,0
17-12-20 17,10.669804,4.974629,0.617209865686838,4.01126535163066,0
17-12-20 18,0,4.1146293,0.190330913671908,3.20940378561673,0
17-12-20 19,0,3.2046292,0.553755790682609,3.06406284844167,0
17-12-20 20,0,2.4946291,0.921235277478038,3.20753497016513,0
17-12-20 21,0,1.8046293,0.656119859456992,3.38599710236462,0
17-12-20 22,0,1.6046293,0.525997825965146,3.80412430333759,0
17-12-20 23,0,1.8246293,0.674121981769073,4.61598830460562,0
18-12-20 00,0,2.4046292,0.762851897242946,5.07673974601591,0
18-12-20 01,0,3.1946292,0.36337516874397,5.86392666385723,0
18-12-20 02,0,2.9846292,0.0439825057237832,6.18578908435651,0
18-12-20 03,0,2.9046292,0,6.1792180000766,0
18-12-20 04,0,3.1546292,0,5.86282785072255,0
18-12-20 05,0,3.1746292,0,5.29851136578666,0
18-12-20 06,0,2.314629,0.0313591608251778,4.6064937233184,0
18-12-20 07,0,1.5946293,0.103200927273856,3.83142895329339,0.00554958119002072
18-12-20 08,0,1.3446293,60.9651181455382,4.89909815792273,354.663875448504
18-12-20 09,0,1.2646292,262.932495729553,9.19532300745582,1846.38897763334
18-12-20 10,27.592567,1.2246293,436.039457726166,12.0018930598371,2569.81286725884
18-12-20 11,83.72971,3.044629,498.412570943581,14.1594105183544,2813.53871659522
18-12-20 12,126.24778,5.694629,451.17242524171,13.5455195330943,2589.50712961969
18-12-20 13,150.56686,7.2646294,307.739307564568,13.3892700026691,1868.75878664825
18-12-20 14,146.21744,7.754629,162.644946365592,11.9839581247895,1153.40537222742
18-12-20 15,117.98656,8.11463,28.5569235547675,8.82000217879676,227.180260698764
18-12-20 16,69.854095,7.8046293,0.29468948246706,6.71623630985611,0
18-12-20 17,12.990712,7.3246293,0.596551035904652,5.09297889214571,0
18-12-20 18,0,5.584629,0.765051006145977,4.15692575936346,0
18-12-20 19,0,3.594629,0.511495414312834,3.51053469106668,0
18-12-20 20,0,2.3646293,0.360831883710649,2.49184024123228,0
18-12-20 21,0,1.9246293,0.453704921255989,1.73537558877097,0
18-12-20 22,0,0.57462925,0.304200309608138,1.37824566063062,0
18-12-20 23,0,-0.33537075,0.346305507230504,1.20647886986985,0
19-12-20 00,0,-0.5453707,0.471367686593706,0.732688543182458,0
19-12-20 01,0,-0.5953707,0.0253815593993622,0.735377843358213,0
19-12-20 02,0,-0.5853707,0.264636310810286,0.931840622736238,0
19-12-20 03,0,-0.75537074,0.506383203329672,1.14961616093447,0
19-12-20 04,0,-0.27537075,0.370989090685475,1.17033812563803,0
19-12-20 05,0,0.15462925,0.362803154683322,0.80146293839998,0
19-12-20 06,0,-0.035370752,0.589367155020561,0.424097971479351,0
19-12-20 07,0,-0.18537076,0.682318344983218,0.0254767082788257,0.00402174190388485
19-12-20 08,0,-0.34537077,36.7109830294242,0.543705713383017,254.083137914257
19-12-20 09,0,-0.7753707,243.703122111295,2.33888670330829,1782.13297196393
19-12-20 10,26.645432,-0.16537076,445.574356241984,5.02845768825076,2700.55323839684
19-12-20 11,83.70011,1.9246293,513.32926455092,8.31082705368068,2952.04044746537
19-12-20 12,124.73061,4.624629,463.5097716955,9.21578229303353,2702.45736539837
19-12-20 13,146.04254,6.354629,332.468767075706,9.00172749657432,2111.50693123752
19-12-20 14,140.72125,5.814629,167.037512017263,8.18286904587217,1230.76535208745
19-12-20 15,111.601685,5.664629,30.3714082965231,5.85352513807854,244.61251132233
19-12-20 16,63.643887,5.0346293,0.51520933640994,4.42549861828914,0
19-12-20 17,11.13608,3.7546291,0.161526066754404,3.38275851756801,0
19-12-20 18,0,2.794629,0.0741226340015131,2.54094897044932,0
19-12-20 19,0,1.8246293,0.0370370005193683,2.08216626417274,0
19-12-20 20,0,1.0846293,0.0676082579495998,1.72074570719077,0
19-12-20 21,0,0.6446293,0.0124792823493957,1.23474483121478,0
19-12-20 22,0,0.5246293,0.140101538605529,1.09091163941311,0
19-12-20 23,0,0.49462923,0.235237503547872,1.05820382444241,0
20-12-20 00,0,0.24462923,0.272518643026479,0.854990433800971,0
20-12-20 01,0,0.09462925,0.395062771533984,0.835398070597516,0
20-12-20 02,0,0.11462925,0.243641471547689,0.99905431903162,0
20-12-20 03,0,-0.13537075,0.623488954028372,0.494336924228277,0
20-12-20 04,0,-0.32537076,0.634183256219226,0.231969934804861,0
20-12-20 05,0,-0.5353707,0.50873629796745,0.375942558013416,0
